sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;64064.6;0.83
2;10;64114.6;0.91
3;20;64074.6;0.84
4;30;64134.6;0.94
5;40;64114.6;0.91
6;50;64104.6;0.89
7;60;64124.6;0.92
8;70;64114.6;0.91
9;80;64124.6;0.92
10;90;64144.6;0.96
11;100;64114.6;0.91
12;110;64104.6;0.89
13;120;64094.6;0.87
14;130;64094.6;0.87
15;140;64104.6;0.89
16;150;64084.6;0.86
17;160;64014.6;0.75
18;170;64044.6;0.79
19;180;64034.6;0.78
20;190;63984.6;0.70
21;200.015;63964.6;0.66
22;210.015;63944.7;0.63
23;220.015;63894.7;0.55
24;230.015;63884.7;0.53
25;240.015;63894.7;0.55
26;250.015;63834.7;0.45
27;260.015;63824.7;0.44
28;270.015;63814.7;0.42
29;280.015;63794.7;0.39
30;290.015;63774.7;0.36
31;300.015;63744.7;0.31
32;310.015;63704.7;0.24
33;320.015;63674.7;0.19
34;330.015;63664.7;0.18
35;340.015;63614.7;0.10
36;350.015;63624.7;0.11
37;360.015;63554.8;0.00
38;370.015;63544.8;-0.02
39;380.015;63524.8;-0.05
40;390.015;63494.8;-0.10
41;400.015;63454.8;-0.16
42;410.015;63434.8;-0.19
43;420.015;63424.8;-0.21
44;430.015;63384.8;-0.28
45;440.015;63424.8;-0.21
46;450.015;63334.8;-0.36
47;460.015;63284.8;-0.44
48;470.015;63294.8;-0.42
49;480.015;63274.8;-0.45
50;490.015;63224.8;-0.53
51;500.015;63194.8;-0.58
52;510.015;63174.8;-0.62
53;520.015;63174.8;-0.62
54;530.015;63104.9;-0.73
55;540.031;63064.9;-0.79
56;550.031;63064.9;-0.79
57;560.031;63054.9;-0.81
58;570.047;63004.9;-0.89
59;580.047;63004.9;-0.89
60;590.047;62994.9;-0.91
61;600.047;62964.9;-0.96
62;610.047;62964.9;-0.96
63;620.047;62924.9;-1.02
64;630.047;62914.9;-1.04
65;640.047;62854.9;-1.13
66;650.047;62834.9;-1.17
67;660.047;62844.9;-1.15
68;670.047;62784.9;-1.25
69;680.062;62784.9;-1.25
70;690.062;62774.9;-1.26
71;700.062;62725.0;-1.34
72;710.062;62725.0;-1.34
73;720.062;62685.0;-1.41
74;730.062;62655.0;-1.46
75;740.062;62655.0;-1.46
76;750.062;62635.0;-1.49
77;760.062;62575.0;-1.59
78;770.062;62595.0;-1.56
79;780.062;62555.0;-1.62
80;790.062;62575.0;-1.59
81;800.062;62555.0;-1.62
82;810.062;62545.0;-1.64
83;820.062;62505.0;-1.70
84;830.062;62495.0;-1.72
85;840.062;62465.0;-1.77
86;850.062;62445.0;-1.80
87;860.062;62405.0;-1.86
88;870.062;62395.0;-1.88
89;880.062;62375.0;-1.91
90;890.062;62355.0;-1.94
91;900.062;62365.0;-1.93
92;910.062;62325.0;-1.99
93;920.062;62275.1;-2.07
94;930.062;62335.0;-1.98
95;940.062;62275.1;-2.07
96;950.062;62255.1;-2.11
97;960.062;62245.1;-2.12
98;970.062;62245.1;-2.12
99;980.062;62195.1;-2.20
100;990.062;62185.1;-2.22
101;1000.062;62165.1;-2.25
102;1010.062;62135.1;-2.30
103;1020.062;62145.1;-2.28
104;1030.062;62135.1;-2.30
105;1040.062;62125.1;-2.32
106;1050.062;62085.1;-2.38
107;1060.062;62065.1;-2.41
108;1070.062;62045.1;-2.45
109;1080.062;62035.1;-2.46
110;1090.062;62035.1;-2.46
111;1100.062;62005.1;-2.51
112;1110.062;61985.1;-2.54
113;1120.062;61985.1;-2.54
114;1130.062;61975.1;-2.56
115;1140.062;61985.1;-2.54
116;1150.062;61925.1;-2.64
117;1160.062;61915.1;-2.66
118;1170.062;61945.1;-2.61
119;1180.062;61885.1;-2.71
120;1190.062;61905.1;-2.67
121;1200.062;61875.2;-2.72
122;1210.062;61915.1;-2.66
123;1220.062;61845.2;-2.77
124;1230.062;61805.2;-2.83
125;1240.078;61805.2;-2.83
126;1250.078;61795.2;-2.85
127;1260.078;61795.2;-2.85
128;1270.078;61795.2;-2.85
129;1280.078;61765.2;-2.90
130;1290.078;61745.2;-2.93
131;1300.078;61735.2;-2.95
132;1310.078;61725.2;-2.96
133;1320.078;61715.2;-2.98
