sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;12926.9;3.80
2;10;12906.9;3.63
3;20;12916.9;3.72
4;30;12896.9;3.55
5;40;12876.9;3.39
6;50;12866.9;3.30
7;60;12866.9;3.30
8;70;12836.9;3.06
9;80;12826.9;2.97
10;90.015;12826.9;2.97
11;100.015;12806.9;2.81
12;110.015;12786.9;2.64
13;120.015;12786.9;2.64
14;130.015;12786.9;2.64
15;140.015;12766.9;2.48
16;150.015;12756.9;2.39
17;160.015;12746.9;2.31
18;170.015;12736.9;2.23
19;180.015;12727.0;2.15
20;190.015;12717.0;2.06
21;200.015;12707.0;1.98
22;210.015;12687.0;1.82
23;220.015;12677.0;1.73
24;230.015;12677.0;1.73
25;240.015;12657.0;1.57
26;250.015;12647.0;1.49
27;260.031;12637.0;1.40
28;270.046;12627.0;1.32
29;280.046;12627.0;1.32
30;290.046;12607.0;1.16
31;300.046;12607.0;1.16
32;310.046;12597.0;1.07
33;320.046;12587.0;0.99
34;330.062;12587.0;0.99
35;340.062;12567.0;0.83
36;350.062;12567.0;0.83
37;360.062;12547.0;0.66
38;370.062;12547.0;0.66
39;380.062;12537.0;0.58
40;390.062;12527.0;0.50
41;400.062;12517.0;0.41
42;410.062;12517.0;0.41
43;420.062;12507.0;0.33
44;430.062;12497.0;0.25
45;440.062;12497.0;0.25
46;450.062;12487.0;0.17
47;460.062;12477.0;0.08
48;470.062;12467.0;0.00
49;480.062;12457.0;-0.08
50;490.062;12457.0;-0.08
51;500.062;12437.0;-0.25
52;510.062;12447.0;-0.17
53;520.062;12437.0;-0.25
54;530.078;12427.0;-0.33
55;540.078;12427.0;-0.33
56;550.078;12417.0;-0.41
57;560.078;12407.0;-0.50
58;570.078;12397.0;-0.58
59;580.078;12397.0;-0.58
60;590.078;12397.0;-0.58
61;600.078;12387.0;-0.66
62;610.078;12377.0;-0.74
63;620.078;12377.0;-0.74
64;630.078;12367.0;-0.83
65;640.078;12367.0;-0.83
66;650.078;12357.0;-0.91
67;660.093;12357.0;-0.91
68;670.093;12347.0;-0.99
69;680.093;12347.0;-0.99
70;690.093;12337.0;-1.07
71;700.093;12337.0;-1.07
72;710.093;12327.0;-1.16
73;720.093;12327.0;-1.16
74;730.093;12307.1;-1.32
75;740.093;12317.0;-1.24
76;750.093;12307.1;-1.32
77;760.093;12297.1;-1.40
78;770.109;12307.1;-1.32
79;780.109;12307.1;-1.32
80;790.109;12297.1;-1.40
81;800.125;12287.1;-1.49
82;810.125;12277.1;-1.57
83;820.125;12277.1;-1.57
84;830.125;12267.1;-1.65
85;840.14;12257.1;-1.73
86;850.14;12257.1;-1.73
87;860.14;12257.1;-1.73
88;870.14;12257.1;-1.73
89;880.14;12247.1;-1.82
90;890.14;12247.1;-1.82
91;900.14;12247.1;-1.82
92;910.14;12237.1;-1.90
93;920.14;12237.1;-1.90
94;930.14;12237.1;-1.90
95;940.14;12227.1;-1.98
96;950.156;12227.1;-1.98
97;960.156;12227.1;-1.98
98;970.156;12227.1;-1.98
99;980.156;12217.1;-2.06
100;990.156;12207.1;-2.15
101;1000.156;12207.1;-2.15
102;1010.156;12217.1;-2.06
103;1020.171;12207.1;-2.15
104;1030.171;12197.1;-2.23
105;1040.171;12197.1;-2.23
106;1050.171;12197.1;-2.23
107;1060.171;12197.1;-2.23
108;1070.171;12177.1;-2.39
109;1080.171;12187.1;-2.31
110;1090.171;12177.1;-2.39
111;1100.171;12177.1;-2.39
112;1110.171;12177.1;-2.39
113;1120.171;12167.1;-2.48
114;1130.171;12167.1;-2.48
115;1140.171;12177.1;-2.39
116;1150.171;12167.1;-2.48
117;1160.171;12167.1;-2.48
118;1170.171;12177.1;-2.39
119;1180.171;12167.1;-2.48
120;1190.171;12157.1;-2.56
121;1200.171;12147.1;-2.64
122;1210.171;12157.1;-2.56
123;1220.171;12157.1;-2.56
124;1230.171;12157.1;-2.56
125;1240.171;12157.1;-2.56
126;1250.171;12137.1;-2.73
127;1260.171;12147.1;-2.64
128;1270.171;12147.1;-2.64
129;1280.171;12137.1;-2.73
130;1290.171;12137.1;-2.73
131;1300.171;12137.1;-2.73
132;1310.171;12137.1;-2.73
133;1320.171;12137.1;-2.73
134;1330.171;12137.1;-2.73
135;1340.171;12137.1;-2.73
136;1350.171;12127.1;-2.81
137;1360.171;12127.1;-2.81
138;1370.171;12127.1;-2.81
139;1380.171;12117.1;-2.89
140;1390.171;12117.1;-2.89
141;1400.171;12117.1;-2.89
142;1410.171;12117.1;-2.89
143;1420.171;12107.1;-2.97
144;1430.171;12117.1;-2.89
