sep=;
"Name:";"OV1 DOM HL LED HIGH (OPT ASSY-LED) RH #2 1min COLOR 2025-04-02"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2119 V";"Date:";"2025-04-03 ¿ÀÀü 2:39:35"
"Current:";"2.11369 A";"File:";"OV1 DOM HL LED HIGH (OPT ASSY-LED) RH #2 1min COLOR 2025-04-02"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"EMin [lx]";"Hmin [¡Æ]";"Vmin [¡Æ]";"EMax [lx]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H - V";"0";"0";"0.3221";"0.3325";"5997";"OK";"98.935";"";"";"98.935";"";""
"H - 5L";"-5";"0";"0.3274";"0.3406";"5726";"OK";"31.017";"";"";"31.017";"";""
"H - 2.5L";"-2.5";"0";"0.3242";"0.3351";"5886";"OK";"60.135";"";"";"60.135";"";""
"H - 2.5R";"2.5";"0";"0.3232";"0.3364";"5931";"OK";"73.617";"";"";"73.617";"";""
"H - 5R";"5";"0";"0.3258";"0.3409";"5799";"OK";"30.962";"";"";"30.962";"";""
