sep=;
"Name:";"JW1 PE HPV DOM HL LED HIGH (OPT ASSY-LED) RH#1 COLOR 2025-09-01"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2132 V";"Date:";"2025-09-01 ¿ÀÈÄ 11:12:01"
"Current:";"0.00000 A";"File:";"JW1 PE HPV DOM HL LED HIGH (OPT ASSY-LED) RH#1 COLOR 2025-09-01"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"IMin [cd]";"Hmin [¡Æ]";"Vmin [¡Æ]";"IMax [cd]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H-V";"0";"0";"0.3258";"0.3310";"5817";"OK";"56806.6";"";"";"56806.6";"";""
"H-5L";"-5";"0";"0.3282";"0.3344";"5696";"OK";"39552.9";"";"";"39552.9";"";""
"H-2.5L";"-2.5";"0";"0.3258";"0.3312";"5817";"OK";"53119.5";"";"";"53119.5";"";""
"H-2.5R";"2.5";"0";"0.3254";"0.3306";"5838";"OK";"52369.7";"";"";"52369.7";"";""
"H-5R";"5";"0";"0.3250";"0.3314";"5856";"OK";"39747.0";"";"";"39747.0";"";""
