sep=;
"Name:";"JW1 PE HPV DOM HL LED HIGH(OPT ASSY-LED) RH#1 1MIN COLOR 25-09-01"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2130 V";"Date:";"2025-09-01 ¿ÀÈÄ 10:41:54"
"Current:";"0.00000 A";"File:";"JW1 PE HPV DOM HL LED HIGH(OPT ASSY-LED) RH#1 1MIN COLOR 25-09-01"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"IMin [cd]";"Hmin [¡Æ]";"Vmin [¡Æ]";"IMax [cd]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H-V";"0";"0";"0.3267";"0.3324";"5771";"OK";"62046.2";"";"";"62046.2";"";""
"H-5L";"-5";"0";"0.3286";"0.3353";"5676";"OK";"43019.5";"";"";"43019.5";"";""
"H-2.5L";"-2.5";"0";"0.3268";"0.3326";"5765";"OK";"57935.7";"";"";"57935.7";"";""
"H-2.5R";"2.5";"0";"0.3264";"0.3320";"5786";"OK";"57106.5";"";"";"57106.5";"";""
"H-5R";"5";"0";"0.3255";"0.3322";"5829";"OK";"43248.9";"";"";"43248.9";"";""
