sep=;
"Name:";"JW1 PE HPV DOM HL LED HIGH (STD ASSY-LED) RH#1 COLOR 2025-09-01"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2132 V";"Date:";"2025-09-01 ¿ÀÈÄ 7:50:39"
"Current:";"0.00000 A";"File:";"JW1 PE HPV DOM HL LED HIGH (STD ASSY-LED) RH#1 COLOR 2025-09-01"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"EMin [lx]";"Hmin [¡Æ]";"Vmin [¡Æ]";"EMax [lx]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H - V";"0";"0";"0.3283";"0.3465";"5680";"OK";"79.261";"";"";"79.261";"";""
"H - 5L";"-5";"0";"0.3304";"0.3458";"5589";"OK";"24.962";"";"";"24.962";"";""
"H - 2.5L";"-2.5";"0";"0.3311";"0.3487";"5559";"OK";"54.337";"";"";"54.337";"";""
"H - 2.5R";"2.5";"0";"0.3255";"0.3420";"5810";"OK";"59.713";"";"";"59.713";"";""
"H - 5R";"5";"0";"0.3270";"0.3439";"5740";"OK";"28.073";"";"";"28.073";"";""
