sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;63314.8;0.00
2;10.016;63254.8;-0.10
3;20.016;63184.8;-0.21
4;30.016;63134.8;-0.29
5;40.016;63164.8;-0.24
6;50.016;63074.9;-0.39
7;60.016;63004.9;-0.50
8;70.016;62974.9;-0.55
9;80.016;62904.9;-0.66
10;90.016;62944.9;-0.60
11;100.016;62844.9;-0.76
12;110.016;62804.9;-0.83
13;120.016;62784.9;-0.86
14;130.016;62764.9;-0.89
15;140.016;62794.9;-0.84
16;150.016;62774.9;-0.87
17;160.016;62725.0;-0.95
18;170.016;62675.0;-1.04
19;180.016;62655.0;-1.07
20;190.016;62625.0;-1.12
21;200.016;62615.0;-1.13
22;210.016;62605.0;-1.15
23;220.016;62555.0;-1.23
24;230.016;62555.0;-1.23
25;240.016;62535.0;-1.26
26;250.016;62495.0;-1.33
27;260.016;62505.0;-1.31
28;270.016;62455.0;-1.39
29;280.016;62425.0;-1.44
30;290.016;62425.0;-1.44
31;300.016;62375.0;-1.52
32;310.016;62425.0;-1.44
33;320.016;62355.0;-1.55
34;330.016;62355.0;-1.55
35;340.016;62335.0;-1.59
36;350.016;62365.0;-1.54
37;360.016;62325.0;-1.60
38;370.016;62365.0;-1.54
39;380.016;62275.1;-1.68
40;390.016;62305.0;-1.63
41;400.016;62245.1;-1.73
42;410.016;62235.1;-1.75
43;420.016;62255.1;-1.71
44;430.016;62225.1;-1.76
45;440.016;62195.1;-1.81
46;450.016;62235.1;-1.75
47;460.016;62215.1;-1.78
48;470.016;62185.1;-1.83
49;480.016;62155.1;-1.88
50;490.016;62155.1;-1.88
51;500.016;62195.1;-1.81
52;510.016;62105.1;-1.96
53;520.016;62145.1;-1.89
54;530.016;62155.1;-1.88
55;540.016;62095.1;-1.97
56;550.016;62135.1;-1.91
57;560.016;62075.1;-2.01
58;570.016;62135.1;-1.91
59;580.016;62105.1;-1.96
60;590.016;62025.1;-2.09
61;600.016;62085.1;-1.99
62;610.016;62045.1;-2.05
63;620.016;62055.1;-2.04
64;630.016;62045.1;-2.05
65;640.016;62045.1;-2.05
66;650.016;62035.1;-2.07
67;660.016;62005.1;-2.12
68;670.016;62005.1;-2.12
69;680.016;62025.1;-2.09
70;690.016;61965.1;-2.18
71;700.016;61985.1;-2.15
72;710.016;61995.1;-2.14
73;720.016;61965.1;-2.18
74;730.016;61945.1;-2.22
75;740.016;61955.1;-2.20
76;750.016;61945.1;-2.22
77;760.016;61945.1;-2.22
78;770.016;61935.1;-2.23
79;780.016;61935.1;-2.23
80;790.016;61915.1;-2.26
81;800.016;61945.1;-2.22
82;810.016;61935.1;-2.23
83;820.016;61925.1;-2.25
84;830.016;61885.1;-2.31
85;840.016;61895.1;-2.30
86;850.016;61895.1;-2.30
87;860.016;61905.1;-2.28
88;870.016;61885.1;-2.31
89;880.016;61895.1;-2.30
90;890.016;61855.2;-2.36
91;900.016;61835.2;-2.39
92;910.016;61895.1;-2.30
93;920.016;61835.2;-2.39
94;930.016;61855.2;-2.36
95;940.032;61855.2;-2.36
96;950.032;61845.2;-2.38
97;960.032;61795.2;-2.46
