sep=;
"Name:";"JW1 PE HPV DOM HL LED HIGH(STD ASSY-LED) LH#1 COLOR 2025-09-02"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2129 V";"Date:";"2025-09-03 ¿ÀÀü 12:53:53"
"Current:";"0.00000 A";"File:";"JW1 PE HPV DOM HL LED HIGH(STD ASSY-LED) LH#1 COLOR 2025-09-02"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"EMin [lx]";"Hmin [¡Æ]";"Vmin [¡Æ]";"EMax [lx]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H - V";"0";"0";"0.3261";"0.3437";"5780";"OK";"66.037";"";"";"66.037";"";""
"H - 5L";"-5";"0";"0.3253";"0.3378";"5828";"OK";"21.418";"";"";"21.418";"";""
"H - 2.5L";"-2.5";"0";"0.3236";"0.3376";"5908";"OK";"46.343";"";"";"46.343";"";""
"H - 2.5R";"2.5";"0";"0.3258";"0.3412";"5798";"OK";"47.300";"";"";"47.300";"";""
"H - 5R";"5";"0";"0.3269";"0.3416";"5747";"OK";"23.008";"";"";"23.008";"";""
