sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;12187.1;0.00
2;10;12207.1;0.16
3;20;12207.1;0.16
4;30;12217.1;0.25
5;40.015;12207.1;0.16
6;50.015;12217.1;0.25
7;60.015;12207.1;0.16
8;70.015;12217.1;0.25
9;80.015;12227.1;0.33
10;90.015;12227.1;0.33
11;100.015;12237.1;0.41
12;110.015;12227.1;0.33
13;120.015;12237.1;0.41
14;130.015;12227.1;0.33
15;140.015;12227.1;0.33
16;150.015;12237.1;0.41
17;160.015;12227.1;0.33
18;170.015;12257.1;0.57
19;180.015;12257.1;0.57
20;190.015;12257.1;0.57
21;200.015;12247.1;0.49
22;210.015;12257.1;0.57
23;220.015;12247.1;0.49
24;230.015;12247.1;0.49
25;240.015;12257.1;0.57
26;250.015;12247.1;0.49
27;260.015;12257.1;0.57
28;270.015;12257.1;0.57
29;280.015;12247.1;0.49
30;290.031;12257.1;0.57
31;300.031;12247.1;0.49
32;310.031;12277.1;0.74
33;320.031;12267.1;0.66
34;330.031;12267.1;0.66
35;340.031;12257.1;0.57
36;350.031;12267.1;0.66
37;360.031;12257.1;0.57
38;370.047;12267.1;0.66
39;380.047;12257.1;0.57
40;390.047;12247.1;0.49
41;400.047;12237.1;0.41
42;410.062;12267.1;0.66
43;420.062;12267.1;0.66
44;430.062;12267.1;0.66
45;440.062;12267.1;0.66
46;450.062;12257.1;0.57
47;460.062;12257.1;0.57
48;470.062;12267.1;0.66
49;480.062;12257.1;0.57
50;490.062;12247.1;0.49
51;500.062;12247.1;0.49
52;510.062;12277.1;0.74
53;520.062;12257.1;0.57
54;530.062;12257.1;0.57
55;540.062;12257.1;0.57
56;550.062;12247.1;0.49
57;560.062;12257.1;0.57
58;570.062;12257.1;0.57
59;580.062;12237.1;0.41
60;590.062;12237.1;0.41
61;600.062;12247.1;0.49
62;610.062;12247.1;0.49
63;620.062;12237.1;0.41
64;630.062;12227.1;0.33
65;640.062;12237.1;0.41
66;650.062;12257.1;0.57
67;660.062;12247.1;0.49
68;670.062;12247.1;0.49
69;680.062;12237.1;0.41
70;690.062;12237.1;0.41
71;700.062;12247.1;0.49
72;710.062;12237.1;0.41
73;720.062;12237.1;0.41
74;730.062;12237.1;0.41
75;740.062;12237.1;0.41
76;750.062;12227.1;0.33
77;760.062;12247.1;0.49
78;770.062;12247.1;0.49
79;780.062;12247.1;0.49
80;790.078;12237.1;0.41
81;800.078;12237.1;0.41
82;810.078;12237.1;0.41
83;820.078;12247.1;0.49
84;830.078;12237.1;0.41
85;840.078;12227.1;0.33
86;850.078;12237.1;0.41
87;860.078;12227.1;0.33
88;870.078;12227.1;0.33
89;880.078;12227.1;0.33
90;890.078;12257.1;0.57
91;900.078;12247.1;0.49
92;910.078;12247.1;0.49
93;920.078;12237.1;0.41
94;930.078;12237.1;0.41
95;940.078;12237.1;0.41
96;950.078;12237.1;0.41
97;960.078;12227.1;0.33
