sep=;
"Name:";"OV1 DOM HL LED HIGH (STD ASSY-LED) RH #2 1min COLOR 2025-04-02"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2116 V";"Date:";"2025-04-03 ¿ÀÀü 12:27:19"
"Current:";"2.11857 A";"File:";"OV1 DOM HL LED HIGH (STD ASSY-LED) RH #2 1min COLOR 2025-04-02"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"EMin [lx]";"Hmin [¡Æ]";"Vmin [¡Æ]";"EMax [lx]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H - V";"0";"0";"0.3268";"0.3466";"5745";"OK";"71.019";"";"";"71.019";"";""
"H - 5L";"-5";"0";"0.3277";"0.3477";"5705";"OK";"22.353";"";"";"22.353";"";""
"H - 2.5L";"-2.5";"0";"0.3279";"0.3462";"5697";"OK";"57.953";"";"";"57.953";"";""
"H - 2.5R";"2.5";"0";"0.3262";"0.3502";"5766";"OK";"40.840";"";"";"40.840";"";""
"H - 5R";"5";"0";"0.3268";"0.3462";"5746";"OK";"37.240";"";"";"37.240";"";""
