sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;57016.3;0.00
2;10;56966.3;-0.09
3;20;57006.3;-0.02
4;30;56986.3;-0.05
5;40;57016.3;0.00
6;50;57006.3;-0.02
7;60;57046.3;0.05
8;70;57006.3;-0.02
9;80;57106.3;0.16
10;90;57086.3;0.12
11;100;57116.3;0.18
12;110;57076.3;0.11
13;120;57036.3;0.04
14;130;57096.3;0.14
15;140;57056.3;0.07
16;150;57086.3;0.12
17;160;57056.3;0.07
18;170;57026.3;0.02
19;180;57076.3;0.11
20;190;57066.3;0.09
21;200;57026.3;0.02
22;210;57076.3;0.11
23;220;57026.3;0.02
24;230;57126.3;0.19
25;240;57136.3;0.21
26;250;57086.3;0.12
27;260;57156.3;0.25
28;270;57136.3;0.21
29;280;57116.3;0.18
30;290;57136.3;0.21
31;300;57106.3;0.16
32;310;57096.3;0.14
33;320;57206.3;0.33
34;330;57186.3;0.30
35;340;57126.3;0.19
36;350;57146.3;0.23
37;360;57186.3;0.30
38;370;57156.3;0.25
39;380;57126.3;0.19
40;390;57166.3;0.26
41;400;57156.3;0.25
42;410;57116.3;0.18
43;420;57096.3;0.14
44;430;57226.3;0.37
45;440;57176.3;0.28
46;450;57166.3;0.26
47;460;57166.3;0.26
48;470;57186.3;0.30
49;480;57186.3;0.30
50;490;57176.3;0.28
51;500;57146.3;0.23
52;510;57206.3;0.33
53;520;57206.3;0.33
54;530.016;57166.3;0.26
55;540.016;57146.3;0.23
56;550.016;57276.3;0.46
57;560.016;57256.3;0.42
58;570.016;57256.3;0.42
59;580.016;57236.3;0.39
60;590.016;57216.3;0.35
61;600.016;57256.3;0.42
62;610.016;57246.3;0.40
63;620.016;57216.3;0.35
64;630.016;57226.3;0.37
65;640.016;57206.3;0.33
66;650.016;57176.3;0.28
67;660.016;57316.2;0.53
68;670.016;57246.3;0.40
69;680.016;57296.3;0.49
70;690.016;57286.3;0.47
71;700.016;57256.3;0.42
72;710.016;57266.3;0.44
73;720.016;57316.2;0.53
74;730.031;57306.3;0.51
75;740.031;57286.3;0.47
76;750.031;57276.3;0.46
77;760.031;57266.3;0.44
78;770.031;57246.3;0.40
79;780.031;57366.2;0.61
80;790.031;57366.2;0.61
81;800.031;57356.2;0.60
82;810.031;57346.2;0.58
83;820.031;57316.2;0.53
84;830.031;57316.2;0.53
85;840.031;57306.3;0.51
86;850.031;57296.3;0.49
87;860.031;57356.2;0.60
88;870.031;57356.2;0.60
89;880.031;57336.2;0.56
90;890.031;57326.2;0.54
91;900.031;57326.2;0.54
92;910.031;57316.2;0.53
93;920.031;57286.3;0.47
94;930.031;57416.2;0.70
95;940.031;57406.2;0.68
96;950.031;57416.2;0.70
97;960.031;57386.2;0.65
