sep=;
"Name:";"OV1 DOM HL LED HIGH (OPT ASSY-LED) LH #1 COLOR 2025-03-31"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2121 V";"Date:";"2025-03-31 ¿ÀÈÄ 10:30:14"
"Current:";"2.14094 A";"File:";"OV1 DOM HL LED HIGH (OPT ASSY-LED) LH #1 COLOR 2025-03-31"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"EMin [lx]";"Hmin [¡Æ]";"Vmin [¡Æ]";"EMax [lx]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H - V";"0";"0";"0.3211";"0.3332";"6044";"OK";"91.201";"";"";"91.201";"";""
"H - 5L";"-5";"0";"0.3270";"0.3402";"5745";"OK";"30.571";"";"";"30.571";"";""
"H - 2.5L";"-2.5";"0";"0.3228";"0.3342";"5957";"OK";"57.419";"";"";"57.419";"";""
"H - 2.5R";"2.5";"0";"0.3216";"0.3359";"6010";"OK";"62.752";"";"";"62.752";"";""
"H - 5R";"5";"0";"0.3262";"0.3426";"5777";"OK";"29.664";"";"";"29.664";"";""
