sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;13446.8;4.14
2;10;13436.8;4.06
3;20;13426.8;3.98
4;30;13416.8;3.90
5;40;13406.8;3.82
6;50;13396.8;3.74
7;60;13386.8;3.66
8;70;13376.8;3.58
9;80;13366.8;3.50
10;90;13356.8;3.42
11;100;13346.8;3.34
12;110;13336.8;3.26
13;120;13326.8;3.18
14;130;13316.8;3.11
15;140;13316.8;3.11
16;150;13296.8;2.95
17;160;13286.8;2.87
18;170;13276.8;2.79
19;180;13266.8;2.71
20;190;13256.8;2.63
21;200.016;13246.8;2.55
22;210.016;13246.8;2.55
23;220.016;13246.8;2.55
24;230.016;13216.8;2.31
25;240.016;13216.8;2.31
26;250.016;13206.8;2.23
27;260.016;13206.8;2.23
28;270.016;13196.8;2.15
29;280.016;13186.8;2.07
30;290.016;13176.8;1.99
31;300.016;13166.8;1.91
32;310.016;13156.8;1.83
33;320.016;13146.8;1.75
34;330.016;13146.8;1.75
35;340.016;13146.8;1.75
36;350.016;13126.9;1.59
37;360.016;13116.9;1.51
38;370.016;13116.9;1.51
39;380.016;13106.9;1.43
40;390.032;13096.9;1.35
41;400.032;13086.9;1.27
42;410.032;13086.9;1.27
43;420.032;13066.9;1.11
44;430.032;13066.9;1.11
45;440.032;13066.9;1.11
46;450.032;13056.9;1.04
47;460.032;13046.9;0.96
48;470.032;13036.9;0.88
49;480.032;13036.9;0.88
50;490.047;13016.9;0.72
51;500.047;13016.9;0.72
52;510.047;13006.9;0.64
53;520.047;13006.9;0.64
54;530.047;13006.9;0.64
55;540.047;12996.9;0.56
56;550.047;12986.9;0.48
57;560.063;12986.9;0.48
58;570.063;12976.9;0.40
59;580.079;12966.9;0.32
60;590.079;12966.9;0.32
61;600.079;12956.9;0.24
62;610.079;12946.9;0.16
63;620.079;12956.9;0.24
64;630.079;12936.9;0.08
65;640.094;12936.9;0.08
66;650.094;12936.9;0.08
67;660.094;12926.9;0.00
68;670.094;12916.9;-0.08
69;680.094;12916.9;-0.08
70;690.094;12906.9;-0.16
71;700.094;12906.9;-0.16
72;710.094;12896.9;-0.24
73;720.094;12886.9;-0.32
74;730.094;12886.9;-0.32
75;740.094;12876.9;-0.40
76;750.11;12876.9;-0.40
77;760.11;12876.9;-0.40
78;770.11;12856.9;-0.56
79;780.11;12856.9;-0.56
80;790.11;12856.9;-0.56
81;800.11;12846.9;-0.64
82;810.11;12846.9;-0.64
83;820.11;12846.9;-0.64
84;830.11;12836.9;-0.72
85;840.11;12826.9;-0.80
86;850.11;12826.9;-0.80
87;860.125;12826.9;-0.80
88;870.125;12816.9;-0.88
89;880.125;12796.9;-1.04
90;890.125;12806.9;-0.96
91;900.125;12796.9;-1.04
92;910.125;12796.9;-1.04
93;920.125;12796.9;-1.04
94;930.125;12786.9;-1.11
95;940.125;12786.9;-1.11
96;950.141;12776.9;-1.19
97;960.141;12776.9;-1.19
98;970.141;12766.9;-1.27
99;980.141;12756.9;-1.35
100;990.141;12756.9;-1.35
101;1000.141;12756.9;-1.35
102;1010.141;12756.9;-1.35
103;1020.141;12746.9;-1.43
104;1030.141;12746.9;-1.43
105;1040.141;12736.9;-1.51
106;1050.141;12736.9;-1.51
107;1060.141;12727.0;-1.59
108;1070.141;12727.0;-1.59
109;1080.157;12727.0;-1.59
110;1090.157;12717.0;-1.67
111;1100.157;12727.0;-1.59
112;1110.157;12717.0;-1.67
113;1120.157;12717.0;-1.67
114;1130.157;12707.0;-1.75
115;1140.157;12697.0;-1.83
116;1150.157;12697.0;-1.83
117;1160.157;12697.0;-1.83
118;1170.157;12687.0;-1.91
119;1180.157;12687.0;-1.91
120;1190.157;12687.0;-1.91
121;1200.172;12677.0;-1.99
122;1210.172;12677.0;-1.99
123;1220.172;12677.0;-1.99
124;1230.172;12677.0;-1.99
125;1240.172;12657.0;-2.15
126;1250.172;12667.0;-2.07
127;1260.172;12657.0;-2.15
128;1270.172;12657.0;-2.15
129;1280.172;12657.0;-2.15
130;1290.172;12647.0;-2.23
131;1300.188;12647.0;-2.23
132;1310.188;12647.0;-2.23
133;1320.188;12637.0;-2.31
134;1330.188;12647.0;-2.23
135;1340.188;12637.0;-2.31
136;1350.188;12627.0;-2.39
137;1360.188;12627.0;-2.39
138;1370.188;12627.0;-2.39
139;1380.188;12617.0;-2.47
140;1390.188;12617.0;-2.47
141;1400.188;12617.0;-2.47
142;1410.188;12617.0;-2.47
143;1420.188;12607.0;-2.55
144;1430.188;12607.0;-2.55
145;1440.188;12607.0;-2.55
146;1450.188;12587.0;-2.71
147;1460.188;12597.0;-2.63
148;1470.188;12597.0;-2.63
149;1480.188;12577.0;-2.79
150;1490.188;12587.0;-2.71
151;1500.188;12587.0;-2.71
152;1510.188;12577.0;-2.79
153;1520.188;12577.0;-2.79
154;1530.188;12587.0;-2.71
155;1540.188;12577.0;-2.79
156;1550.188;12577.0;-2.79
157;1560.188;12577.0;-2.79
158;1570.188;12577.0;-2.79
159;1580.188;12557.0;-2.95
160;1590.188;12567.0;-2.87
161;1600.188;12557.0;-2.95
162;1610.188;12557.0;-2.95
163;1620.188;12557.0;-2.95
