sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;64069.500;0.89
2;10;64029.510;0.83
3;20;63979.520;0.75
4;30;63949.530;0.70
5;40;63899.550;0.62
6;50;63859.560;0.55
7;60;63799.580;0.45
8;70;63769.590;0.41
9;80;63749.600;0.37
10;90;63719.610;0.32
11;100;63679.620;0.26
12;110;63619.640;0.16
13;120;63589.650;0.11
14;130;63559.660;0.06
15;140;63519.670;0.00
16;150;63499.680;-0.03
17;160;63469.690;-0.08
18;170;63429.700;-0.15
19;180;63399.710;-0.19
20;190;63369.720;-0.24
21;200;63349.730;-0.28
22;210;63329.730;-0.31
23;220;63299.740;-0.36
24;230;63259.750;-0.42
25;240;63229.760;-0.47
26;250;63199.770;-0.52
27;260;63159.790;-0.58
28;270;63139.790;-0.62
29;280;63129.800;-0.63
30;290;63089.810;-0.70
31;300;63059.820;-0.75
32;310;63039.820;-0.78
33;320;63009.830;-0.83
34;330;62979.840;-0.88
35;340;62939.860;-0.94
36;350;62919.860;-0.97
37;360;62889.870;-1.02
38;370;62859.880;-1.07
39;380;62839.890;-1.10
40;390;62809.900;-1.15
41;400;62789.900;-1.18
42;410;62769.910;-1.22
43;420;62759.910;-1.23
44;430;62699.930;-1.33
45;440;62699.930;-1.33
46;450;62679.940;-1.36
47;460;62649.950;-1.41
48;470;62629.950;-1.44
49;480;62619.960;-1.46
50;490;62589.970;-1.51
51;500;62539.980;-1.59
52;510;62539.980;-1.59
53;520;62509.990;-1.64
54;530;62500.000;-1.65
55;540;62480.000;-1.69
56;550;62460.010;-1.72
57;560;62440.020;-1.75
58;570;62420.020;-1.78
59;580;62400.030;-1.82
60;590;62390.030;-1.83
61;600;62370.040;-1.86
62;610;62350.040;-1.90
63;620;62330.050;-1.93
64;630;62300.060;-1.98
65;640;62270.070;-2.03
66;650;62260.070;-2.04
67;660;62240.080;-2.07
68;670;62230.080;-2.09
69;680;62190.100;-2.16
70;690;62200.090;-2.14
71;700;62170.100;-2.19
72;710;62160.110;-2.20
73;720;62150.110;-2.22
74;730;62140.110;-2.24
75;740;62110.120;-2.29
76;750;62080.130;-2.33
77;760;62080.130;-2.33
78;770;62060.140;-2.37
79;780;62030.150;-2.42
80;790;62050.140;-2.38
81;800;62030.150;-2.42
82;810;62000.160;-2.46
83;820;61990.160;-2.48
84;830;61970.170;-2.51
85;840;61970.170;-2.51
86;850;61960.170;-2.53
87;860;61940.180;-2.56
88;870;61920.180;-2.59
89;880;61900.190;-2.63
90;890;61900.190;-2.63
91;900;61880.200;-2.66
92;910;61870.200;-2.67
93;920;61880.200;-2.66
94;930;61850.200;-2.71
95;940;61830.210;-2.74
96;950;61800.220;-2.79
97;960;61820.210;-2.76
98;970;61800.220;-2.79
99;980;61770.230;-2.84
100;990;61780.230;-2.82
101;1000;61770.230;-2.84
102;1010;61760.230;-2.85
103;1020;61740.240;-2.89
104;1030;61740.240;-2.89
105;1040;61730.240;-2.90
106;1050;61710.250;-2.93
107;1060;61710.250;-2.93
108;1070;61710.250;-2.93
109;1080;61690.250;-2.97
110;1090;61670.260;-3.00
111;1100;61670.260;-3.00
