sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;13996.520;4.93
2;10;13988.520;4.87
3;20;13968.530;4.72
4;30;13961.530;4.66
5;40;13952.530;4.59
6;50;13940.540;4.50
7;60;13935.540;4.46
8;70;13918.540;4.33
9;80;13898.550;4.18
10;90;13885.560;4.08
11;100;13878.560;4.02
12;110;13870.560;3.96
13;120;13850.570;3.81
14;130;13850.570;3.81
15;140;13821.580;3.58
16;150;13819.580;3.57
17;160;13809.580;3.49
18;170;13794.580;3.38
19;180;13777.590;3.25
20;190;13765.590;3.15
21;200;13754.600;3.07
22;210;13739.600;2.95
23;220;13730.610;2.88
24;230;13717.610;2.78
25;240;13698.620;2.64
26;250;13688.620;2.56
27;260;13680.620;2.50
28;270;13669.630;2.41
29;280;13655.630;2.30
30;290;13649.630;2.26
31;300;13641.630;2.20
32;310;13627.640;2.09
33;320;13617.640;2.01
34;330;13608.640;1.94
35;340;13592.650;1.82
36;350;13587.650;1.78
37;360;13580.650;1.73
38;370;13575.660;1.69
39;380;13551.660;1.50
40;390;13546.660;1.46
41;400;13535.670;1.38
42;410;13525.670;1.30
43;420;13517.670;1.24
44;430;13508.680;1.17
45;440;13494.680;1.06
46;450;13489.680;1.03
47;460;13481.690;0.96
48;470;13472.690;0.89
49;480;13461.690;0.81
50;490;13451.690;0.73
51;500;13443.700;0.67
52;510;13436.700;0.62
53;520;13424.700;0.52
54;530;13417.710;0.47
55;540;13417.710;0.47
56;550;13405.710;0.38
57;560;13401.710;0.35
58;570;13390.710;0.26
59;580;13382.720;0.20
60;590;13376.720;0.15
61;600;13364.720;0.06
62;610;13356.730;0.00
63;620;13339.730;-0.13
64;630;13332.730;-0.19
65;640;13331.730;-0.19
66;650;13323.740;-0.25
67;660;13318.740;-0.29
68;670;13308.740;-0.37
69;680;13308.740;-0.37
70;690;13294.750;-0.48
71;700;13293.750;-0.49
72;710;13283.750;-0.56
73;720;13274.750;-0.63
74;730;13272.750;-0.65
75;740;13269.750;-0.67
76;750;13254.760;-0.79
77;760;13248.760;-0.83
78;770;13246.760;-0.85
79;780;13242.760;-0.88
80;790;13238.760;-0.91
81;800;13233.760;-0.95
82;810;13228.770;-0.99
83;820;13218.770;-1.06
84;830;13218.770;-1.06
85;840;13207.770;-1.15
86;850;13208.770;-1.14
87;860;13196.780;-1.23
88;870;13188.780;-1.30
89;880;13185.780;-1.32
90;890;13178.780;-1.37
91;900;13173.780;-1.41
92;910;13165.790;-1.47
93;920;13173.780;-1.41
94;930;13167.790;-1.46
95;940;13165.790;-1.47
96;950;13158.790;-1.53
97;960;13149.790;-1.60
98;970;13144.790;-1.63
99;980;13150.790;-1.59
100;990;13137.790;-1.69
101;1000;13138.790;-1.68
102;1010;13128.800;-1.76
103;1020;13127.800;-1.77
104;1030;13121.800;-1.81
105;1040;13119.800;-1.83
106;1050;13115.800;-1.86
107;1060;13117.800;-1.84
108;1070;13108.800;-1.91
109;1080;13105.810;-1.93
110;1090;13098.810;-1.99
111;1100;13094.810;-2.02
112;1110;13095.810;-2.01
113;1120;13090.810;-2.05
114;1130;13083.810;-2.10
115;1140;13083.810;-2.10
116;1150;13078.810;-2.14
117;1160;13082.810;-2.11
118;1170;13069.820;-2.21
119;1180;13063.820;-2.26
120;1190;13064.820;-2.25
121;1200;13063.820;-2.26
122;1210;13055.820;-2.32
123;1220;13054.820;-2.33
124;1230;13053.820;-2.34
125;1240;13051.820;-2.35
126;1250;13046.820;-2.39
127;1260;13047.820;-2.38
128;1270;13040.830;-2.44
129;1280;13036.830;-2.47
130;1290;13037.830;-2.46
131;1300;13033.830;-2.49
132;1310;13032.830;-2.50
133;1320;13026.830;-2.54
134;1330;13025.830;-2.55
135;1340;13019.830;-2.60
136;1350;13014.830;-2.64
137;1360;13019.830;-2.60
138;1370;13018.830;-2.61
139;1380;13015.830;-2.63
140;1390;13002.840;-2.73
141;1400.016;13006.840;-2.70
142;1410.016;13001.840;-2.74
143;1420.016;13000.840;-2.74
144;1430.016;12997.840;-2.77
145;1440.016;12996.840;-2.78
146;1450.016;12995.840;-2.78
147;1460.016;12992.840;-2.81
148;1470.016;12990.840;-2.82
149;1480.016;12986.840;-2.85
150;1490.016;12984.840;-2.87
151;1500.016;12983.840;-2.88
152;1510.016;12980.850;-2.90
153;1520.016;12978.850;-2.91
154;1530.016;12977.850;-2.92
155;1540.016;12970.850;-2.98
156;1550.016;12972.850;-2.96
157;1560.016;12972.850;-2.96
158;1570.016;12967.850;-3.00
