sep=;
"Name:";"JW1 PE HPV DOM HL LED HIGH(OPT ASSY-LED) LH#1 1MIN COLOR 25-09-01"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2132 V";"Date:";"2025-09-02 ¿ÀÀü 4:11:20"
"Current:";"0.00000 A";"File:";"JW1 PE HPV DOM HL LED HIGH(OPT ASSY-LED) LH#1 1MIN COLOR 25-09-01"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"IMin [cd]";"Hmin [¡Æ]";"Vmin [¡Æ]";"IMax [cd]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H-V";"0";"0";"0.3245";"0.3285";"5888";"OK";"54866.0";"";"";"54866.0";"";""
"H-5L";"-5";"0";"0.3266";"0.3314";"5777";"OK";"35389.5";"";"";"35389.5";"";""
"H-2.5L";"-2.5";"0";"0.3262";"0.3313";"5797";"OK";"48444.4";"";"";"48444.4";"";""
"H-2.5R";"2.5";"0";"0.3263";"0.3315";"5792";"OK";"53340.0";"";"";"53340.0";"";""
"H-5R";"5";"0";"0.3270";"0.3334";"5754";"OK";"43143.0";"";"";"43143.0";"";""
