sep=;
"Name:";"JW1 PE HPV DOM HL LED HIGH(OPT ASSY-LED) LH#2 COLOR 2025-09-02"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2130 V";"Date:";"2025-09-02 ¿ÀÈÄ 11:04:31"
"Current:";"0.00000 A";"File:";"JW1 PE HPV DOM HL LED HIGH(OPT ASSY-LED) LH#2 COLOR 2025-09-02"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"IMin [cd]";"Hmin [¡Æ]";"Vmin [¡Æ]";"IMax [cd]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H-V";"0";"0";"0.3252";"0.3291";"5851";"OK";"52916.6";"";"";"52916.6";"";""
"H-5L";"-5";"0";"0.3260";"0.3301";"5809";"OK";"34189.8";"";"";"34189.8";"";""
"H-2.5L";"-2.5";"0";"0.3264";"0.3305";"5789";"OK";"44519.1";"";"";"44519.1";"";""
"H-2.5R";"2.5";"0";"0.3262";"0.3305";"5798";"OK";"51275.9";"";"";"51275.9";"";""
"H-5R";"5";"0";"0.3266";"0.3318";"5776";"OK";"42384.4";"";"";"42384.4";"";""
