sep=;
"Name:";"OV1 DOM HL LED HIGH (STD ASSY-LED) LH #2 COLOR 2025-04-02"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2120 V";"Date:";"2025-04-02 ¿ÀÈÄ 11:33:59"
"Current:";"2.24115 A";"File:";"OV1 DOM HL LED HIGH (STD ASSY-LED) LH #2 COLOR 2025-04-02"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"EMin [lx]";"Hmin [¡Æ]";"Vmin [¡Æ]";"EMax [lx]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H - V";"0";"0";"0.3248";"0.3445";"5837";"OK";"94.744";"";"";"94.744";"";""
"H - 5L";"-5";"0";"0.3269";"0.3475";"5739";"OK";"24.976";"";"";"24.976";"";""
"H - 2.5L";"-2.5";"0";"0.3251";"0.3470";"5819";"OK";"53.943";"";"";"53.943";"";""
"H - 2.5R";"2.5";"0";"0.3253";"0.3467";"5811";"OK";"57.025";"";"";"57.025";"";""
"H - 5R";"5";"0";"0.3251";"0.3478";"5818";"OK";"17.302";"";"";"17.302";"";""
