sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;8120.1;0.00
2;10;8109.1;-0.14
3;20;8111.1;-0.11
4;30;8103.1;-0.21
5;40;8106.1;-0.18
6;50;8107.1;-0.16
7;60;8104.1;-0.20
8;70;8106.1;-0.18
9;80;8095.1;-0.31
10;90;8106.1;-0.18
11;100;8095.1;-0.31
12;110;8105.1;-0.19
13;120;8094.1;-0.33
14;130;8112.1;-0.10
15;140;8102.1;-0.23
16;150;8105.1;-0.19
17;160;8098.1;-0.28
18;170;8101.1;-0.24
19;180.016;8096.1;-0.30
20;190.016;8100.1;-0.25
21;200.016;8093.1;-0.34
22;210.016;8097.1;-0.29
23;220.016;8090.1;-0.38
24;230.016;8085.1;-0.44
25;240.016;8090.1;-0.38
26;250.016;8083.1;-0.46
27;260.016;8097.1;-0.29
28;270.016;8095.1;-0.31
29;280.016;8085.1;-0.44
30;290.031;8084.1;-0.45
31;300.031;8079.1;-0.51
32;310.031;8088.1;-0.40
33;320.031;8080.1;-0.50
34;330.031;8076.1;-0.55
35;340.031;8092.1;-0.35
36;350.031;8084.1;-0.45
37;360.031;8076.1;-0.55
38;370.031;8081.1;-0.49
39;380.031;8078.1;-0.53
40;390.031;8073.1;-0.59
41;400.031;8073.1;-0.59
42;410.031;8069.1;-0.64
43;420.031;8063.1;-0.71
44;430.047;8078.1;-0.53
45;440.047;8074.1;-0.58
46;450.047;8065.1;-0.69
47;460.047;8061.1;-0.74
48;470.047;8065.1;-0.69
49;480.047;8059.1;-0.76
50;490.047;8056.1;-0.80
51;500.047;8047.1;-0.91
52;510.047;8057.1;-0.79
53;520.047;8049.1;-0.89
54;530.047;8047.1;-0.91
55;540.047;8059.1;-0.76
56;550.047;8055.1;-0.81
57;560.047;8048.1;-0.90
58;570.047;8048.1;-0.90
59;580.047;8038.1;-1.03
60;590.047;8045.1;-0.94
61;600.047;8042.1;-0.98
62;610.047;8037.1;-1.04
63;620.047;8032.1;-1.10
64;630.047;8043.1;-0.96
65;640.047;8040.1;-1.00
66;650.047;8038.1;-1.03
67;660.047;8032.1;-1.10
68;670.047;8029.1;-1.14
69;680.047;8027.1;-1.16
70;690.047;8030.1;-1.13
71;700.047;8029.1;-1.14
72;710.047;8021.1;-1.24
73;720.047;8014.1;-1.33
74;730.047;8015.1;-1.31
75;740.047;8030.1;-1.13
76;750.047;8020.1;-1.25
77;760.047;8019.1;-1.26
78;770.047;8023.1;-1.21
79;780.047;8014.1;-1.33
80;790.047;8015.1;-1.31
81;800.047;8019.1;-1.26
82;810.047;8014.1;-1.33
83;820.063;8011.1;-1.36
84;830.063;8009.1;-1.39
85;840.063;8007.1;-1.41
86;850.063;7999.1;-1.51
87;860.063;8018.1;-1.28
88;870.063;8013.1;-1.34
89;880.063;8010.1;-1.38
90;890.063;8007.1;-1.41
91;900.063;8002.1;-1.48
92;910.063;8005.1;-1.44
93;920.063;7997.1;-1.54
94;930.063;8003.1;-1.46
95;940.063;8000.1;-1.50
96;950.063;7996.1;-1.55
97;960.063;7992.1;-1.60
