sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;11797.2;0.00
2;10;11797.2;0.00
3;20;11797.2;0.00
4;30;11787.2;-0.09
5;40;11787.2;-0.09
6;50;11787.2;-0.09
7;60;11777.2;-0.17
8;70;11777.2;-0.17
9;80;11777.2;-0.17
10;90;11777.2;-0.17
11;100;11767.2;-0.26
12;110;11767.2;-0.26
13;120;11767.2;-0.26
14;130;11757.2;-0.35
15;140;11757.2;-0.35
16;150;11757.2;-0.35
17;160;11757.2;-0.35
18;170;11747.2;-0.43
19;180;11747.2;-0.43
20;190;11747.2;-0.43
21;200;11737.2;-0.52
22;210.016;11737.2;-0.52
23;220.016;11737.2;-0.52
24;230.016;11727.2;-0.61
25;240.016;11727.2;-0.61
26;250.016;11727.2;-0.61
27;260.016;11717.2;-0.69
28;270.016;11717.2;-0.69
29;280.016;11717.2;-0.69
30;290.016;11707.2;-0.78
31;300.016;11707.2;-0.78
32;310.016;11697.2;-0.87
33;320.016;11697.2;-0.87
34;330.016;11697.2;-0.87
35;340.016;11697.2;-0.87
36;350.016;11687.2;-0.95
37;360.016;11687.2;-0.95
38;370.031;11687.2;-0.95
39;380.031;11687.2;-0.95
40;390.031;11677.2;-1.04
41;400.031;11677.2;-1.04
42;410.031;11677.2;-1.04
43;420.031;11667.2;-1.13
44;430.031;11667.2;-1.13
45;440.031;11667.2;-1.13
46;450.031;11667.2;-1.13
47;460.031;11657.2;-1.21
48;470.031;11657.2;-1.21
49;480.031;11647.2;-1.30
50;490.031;11647.2;-1.30
51;500.031;11647.2;-1.30
52;510.031;11647.2;-1.30
53;520.031;11647.2;-1.30
54;530.031;11637.2;-1.39
55;540.031;11637.2;-1.39
56;550.031;11637.2;-1.39
57;560.031;11627.2;-1.47
58;570.031;11627.2;-1.47
59;580.031;11627.2;-1.47
60;590.031;11627.2;-1.47
61;600.031;11617.2;-1.56
62;610.031;11617.2;-1.56
63;620.031;11617.2;-1.56
64;630.031;11617.2;-1.56
65;640.031;11617.2;-1.56
66;650.031;11607.2;-1.65
67;660.047;11607.2;-1.65
68;670.047;11607.2;-1.65
69;680.047;11607.2;-1.65
70;690.047;11597.2;-1.73
71;700.047;11597.2;-1.73
72;710.047;11597.2;-1.73
73;720.047;11597.2;-1.73
74;730.047;11597.2;-1.73
75;740.047;11587.2;-1.82
76;750.047;11587.2;-1.82
77;760.047;11577.2;-1.90
78;770.047;11577.2;-1.90
79;780.047;11577.2;-1.90
80;790.047;11577.2;-1.90
81;800.047;11577.2;-1.90
82;810.047;11577.2;-1.90
83;820.047;11567.2;-1.99
84;830.047;11567.2;-1.99
85;840.047;11567.2;-1.99
86;850.047;11567.2;-1.99
87;860.047;11567.2;-1.99
88;870.047;11567.2;-1.99
89;880.047;11557.2;-2.08
90;890.047;11557.2;-2.08
91;900.047;11557.2;-2.08
92;910.047;11557.2;-2.08
93;920.047;11557.2;-2.08
94;930.047;11547.2;-2.16
95;940.047;11547.2;-2.16
96;950.047;11547.2;-2.16
97;960.047;11547.2;-2.16
