sep=;
"Name:";"CT1 NAS HL LED LOW (STD ASSY-LED) RH#1 COLOR 2025-08-04"
"Number:";""
"Report:";"Kim Jin Mo"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(GO-H1400 Lab 5) "
"Voltage:";"12.8050 V";"Date:";"2025-08-04 ¿ÀÈÄ 6:52:51"
"Current:";"0.00071 A";"File:";"CT1 NAS HL LED LOW (STD ASSY-LED) RH#1 COLOR 2025-08-04"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"IMin [cd]";"Hmin [¡Æ]";"Vmin [¡Æ]";"IMax [cd]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"1.5D - 2R";"2";"-1.5";"0.3276";"0.3415";"5716";"OK";"20941.8";"";"";"20941.8";"";""
"2D - 15L";"-15";"-2";"0.3201";"0.3355";"6083";"OK";"7066.6";"";"";"7066.6";"";""
"2D - 15R";"15";"-2";"0.3136";"0.3264";"6475";"OK";"9408.0";"";"";"9408.0";"";""
