sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;61645.2;0.72
2;10;61655.2;0.74
3;20;61665.2;0.76
4;30;61655.2;0.74
5;40;61665.2;0.76
6;50;61645.2;0.72
7;60;61635.2;0.71
8;70;61615.2;0.67
9;80;61595.2;0.64
10;90;61585.2;0.62
11;100;61565.2;0.59
12;110;61525.2;0.52
13;120;61545.2;0.55
14;130;61545.2;0.55
15;140;61525.2;0.52
16;150;61475.2;0.44
17;160.015;61475.2;0.44
18;170.015;61425.3;0.35
19;180.015;61465.3;0.42
20;190.031;61405.3;0.32
21;200.031;61425.3;0.35
22;210.031;61345.3;0.22
23;220.031;61355.3;0.24
24;230.031;61305.3;0.15
25;240.031;61325.3;0.18
26;250.031;61305.3;0.15
27;260.031;61255.3;0.07
28;270.031;61215.3;0.00
29;280.031;61205.3;-0.02
30;290.031;61185.3;-0.05
31;300.031;61095.3;-0.20
32;310.031;61155.3;-0.10
33;320.031;61095.3;-0.20
34;330.031;61075.3;-0.24
35;340.031;61035.4;-0.30
36;350.031;61045.4;-0.29
37;360.031;60995.4;-0.37
38;370.047;60985.4;-0.39
39;380.047;60945.4;-0.45
40;390.047;60965.4;-0.42
41;400.047;60895.4;-0.54
42;410.047;60915.4;-0.50
43;420.047;60855.4;-0.61
44;430.047;60835.4;-0.64
45;440.047;60815.4;-0.67
46;450.047;60755.4;-0.77
47;460.047;60775.4;-0.74
48;470.047;60755.4;-0.77
49;480.047;60735.4;-0.81
50;490.047;60715.4;-0.84
51;500.047;60685.4;-0.89
52;510.047;60645.4;-0.96
53;520.047;60615.5;-1.01
54;530.062;60605.5;-1.03
55;540.062;60575.5;-1.08
56;550.062;60545.5;-1.13
57;560.062;60515.5;-1.18
58;570.062;60495.5;-1.21
59;580.062;60495.5;-1.21
60;590.062;60465.5;-1.26
61;600.062;60465.5;-1.26
62;610.062;60445.5;-1.29
63;620.062;60435.5;-1.31
64;630.062;60395.5;-1.38
65;640.062;60345.5;-1.46
66;650.062;60345.5;-1.46
67;660.062;60325.5;-1.50
68;670.062;60315.5;-1.51
69;680.062;60295.5;-1.55
70;690.062;60255.5;-1.61
71;700.062;60235.5;-1.65
72;710.062;60235.5;-1.65
73;720.062;60195.6;-1.72
74;730.062;60195.6;-1.72
75;740.062;60185.6;-1.73
76;750.062;60135.6;-1.82
77;760.062;60125.6;-1.83
78;770.062;60115.6;-1.85
79;780.078;60065.6;-1.93
80;790.078;60115.6;-1.85
81;800.078;60065.6;-1.93
82;810.078;60075.6;-1.92
83;820.078;60025.6;-2.00
84;830.078;60005.6;-2.03
85;840.078;59985.6;-2.07
86;850.078;59985.6;-2.07
87;860.078;59975.6;-2.09
88;870.078;59955.6;-2.12
89;880.078;59935.6;-2.15
90;890.078;59875.6;-2.25
91;900.078;59915.6;-2.19
92;910.078;59885.6;-2.24
93;920.078;59875.6;-2.25
94;930.078;59865.6;-2.27
95;940.078;59855.6;-2.29
96;950.078;59865.6;-2.27
97;960.078;59815.6;-2.35
98;970.078;59795.7;-2.39
99;980.078;59785.7;-2.40
100;990.094;59765.7;-2.44
101;1000.094;59745.7;-2.47
102;1010.094;59735.7;-2.49
103;1020.094;59735.7;-2.49
104;1030.094;59695.7;-2.56
105;1040.094;59705.7;-2.54
106;1050.094;59745.7;-2.47
107;1060.094;59645.7;-2.64
108;1070.094;59665.7;-2.61
109;1080.094;59615.7;-2.69
110;1090.094;59625.7;-2.67
111;1100.109;59615.7;-2.69
112;1110.109;59605.7;-2.71
113;1120.109;59585.7;-2.74
114;1130.109;59575.7;-2.76
115;1140.109;59585.7;-2.74
116;1150.109;59555.7;-2.79
117;1160.109;59535.7;-2.82
118;1170.109;59525.7;-2.84
119;1180.109;59515.7;-2.86
120;1190.109;59475.7;-2.93
121;1200.109;59485.7;-2.91
122;1210.109;59455.7;-2.96
123;1220.109;59475.7;-2.93
124;1230.109;59465.7;-2.94
