sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;9057.8;0.00
2;10;9047.8;-0.11
3;20;9047.8;-0.11
4;30;9047.8;-0.11
5;40;9037.8;-0.23
6;50;9027.8;-0.34
7;60;9027.8;-0.34
8;70;9027.8;-0.34
9;80;9017.8;-0.45
10;90;9017.8;-0.45
11;100;9007.8;-0.57
12;110;9007.8;-0.57
13;120;8997.8;-0.68
14;130;8997.8;-0.68
15;140;8987.8;-0.79
16;150;8987.8;-0.79
17;160;8987.8;-0.79
18;170;8977.8;-0.90
19;180;8967.8;-1.02
20;190;8977.8;-0.90
21;200;8967.8;-1.02
22;210;8967.8;-1.02
23;220;8967.8;-1.02
24;230;8957.9;-1.13
25;240;8957.9;-1.13
26;250;8947.9;-1.24
27;260;8957.9;-1.13
28;270;8947.9;-1.24
29;280;8947.9;-1.24
30;290;8937.9;-1.36
31;300.015;8937.9;-1.36
32;310.015;8937.9;-1.36
33;320.031;8927.9;-1.47
34;330.031;8927.9;-1.47
35;340.031;8927.9;-1.47
36;350.031;8927.9;-1.47
37;360.031;8917.9;-1.58
38;370.031;8927.9;-1.47
39;380.031;8917.9;-1.58
40;390.031;8907.9;-1.70
41;400.031;8917.9;-1.58
42;410.031;8907.9;-1.70
43;420.047;8897.9;-1.81
44;430.047;8907.9;-1.70
45;440.047;8907.9;-1.70
46;450.047;8897.9;-1.81
47;460.047;8897.9;-1.81
48;470.047;8897.9;-1.81
49;480.047;8897.9;-1.81
50;490.047;8897.9;-1.81
51;500.047;8887.9;-1.92
52;510.047;8887.9;-1.92
53;520.047;8887.9;-1.92
54;530.062;8887.9;-1.92
55;540.062;8887.9;-1.92
56;550.062;8877.9;-2.04
57;560.062;8887.9;-1.92
58;570.062;8877.9;-2.04
59;580.062;8877.9;-2.04
60;590.062;8877.9;-2.04
61;600.062;8877.9;-2.04
62;610.062;8877.9;-2.04
63;620.062;8877.9;-2.04
64;630.062;8867.9;-2.15
65;640.062;8867.9;-2.15
66;650.062;8867.9;-2.15
67;660.062;8867.9;-2.15
68;670.062;8867.9;-2.15
69;680.062;8867.9;-2.15
70;690.062;8857.9;-2.26
71;700.062;8857.9;-2.26
72;710.062;8857.9;-2.26
73;720.062;8857.9;-2.26
74;730.062;8857.9;-2.26
75;740.062;8857.9;-2.26
76;750.062;8857.9;-2.26
77;760.062;8857.9;-2.26
78;770.062;8857.9;-2.26
79;780.062;8847.9;-2.38
80;790.062;8847.9;-2.38
81;800.062;8847.9;-2.38
82;810.078;8847.9;-2.38
83;820.078;8847.9;-2.38
84;830.078;8847.9;-2.38
85;840.078;8847.9;-2.38
86;850.078;8847.9;-2.38
87;860.078;8837.9;-2.49
88;870.078;8847.9;-2.38
89;880.078;8837.9;-2.49
90;890.078;8837.9;-2.49
91;900.078;8837.9;-2.49
92;910.078;8837.9;-2.49
93;920.078;8837.9;-2.49
94;930.078;8837.9;-2.49
95;940.078;8837.9;-2.49
96;950.078;8837.9;-2.49
97;960.078;8837.9;-2.49
