sep=;
"No.";"Time [s]";"I [cd]";"Irel [%]"
1;0;54137.0;0.00
2;10;54097.0;-0.08
3;20.015;54037.0;-0.19
4;30.015;54007.0;-0.25
5;40.015;54047.0;-0.17
6;50.015;53937.1;-0.38
7;60.015;53897.1;-0.46
8;70.015;53847.1;-0.55
9;80.015;53787.1;-0.66
10;90.015;53827.1;-0.59
11;100.015;53757.1;-0.72
12;110.015;53707.1;-0.82
13;120.031;53687.1;-0.85
14;130.031;53637.1;-0.95
15;140.047;53617.1;-0.99
16;150.047;53597.1;-1.02
17;160.047;53577.1;-1.06
18;170.047;53567.1;-1.08
19;180.047;53527.2;-1.16
20;190.047;53507.2;-1.20
21;200.047;53477.2;-1.25
22;210.047;53467.2;-1.27
23;220.047;53457.2;-1.29
24;230.047;53417.2;-1.37
25;240.047;53427.2;-1.35
26;250.047;53407.2;-1.38
27;260.047;53367.2;-1.46
28;270.047;53357.2;-1.48
29;280.047;53347.2;-1.50
30;290.047;53327.2;-1.54
31;300.047;53317.2;-1.56
32;310.047;53297.2;-1.59
33;320.047;53267.2;-1.65
34;330.047;53237.2;-1.71
35;340.047;53257.2;-1.67
36;350.047;53217.2;-1.75
37;360.047;53217.2;-1.75
38;370.047;53207.2;-1.76
39;380.047;53177.2;-1.82
40;390.047;53117.3;-1.94
41;400.047;53137.3;-1.90
42;410.047;53167.2;-1.84
43;420.047;53127.3;-1.92
44;430.047;53107.3;-1.95
45;440.047;53107.3;-1.95
46;450.047;53117.3;-1.94
47;460.047;53097.3;-1.97
48;470.047;53077.3;-2.01
49;480.047;53047.3;-2.07
50;490.062;53067.3;-2.03
51;500.062;53047.3;-2.07
52;510.062;53037.3;-2.09
53;520.062;53007.3;-2.14
54;530.062;53007.3;-2.14
55;540.062;52987.3;-2.18
56;550.078;52957.3;-2.24
57;560.078;52967.3;-2.22
58;570.078;52987.3;-2.18
59;580.093;52967.3;-2.22
60;590.093;52937.3;-2.28
61;600.093;52947.3;-2.26
62;610.093;52947.3;-2.26
63;620.093;52907.3;-2.33
64;630.093;52927.3;-2.30
65;640.093;52897.3;-2.35
66;650.093;52887.3;-2.37
67;660.093;52907.3;-2.33
68;670.093;52867.3;-2.41
69;680.093;52867.3;-2.41
70;690.093;52867.3;-2.41
71;700.093;52857.3;-2.43
72;710.093;52857.3;-2.43
73;720.093;52857.3;-2.43
74;730.093;52837.3;-2.47
75;740.093;52847.3;-2.45
76;750.093;52827.3;-2.49
77;760.093;52847.3;-2.45
78;770.109;52827.3;-2.49
79;780.109;52807.3;-2.52
80;790.109;52787.3;-2.56
81;800.109;52797.3;-2.54
82;810.109;52787.3;-2.56
83;820.109;52757.3;-2.62
84;830.109;52757.3;-2.62
85;840.109;52757.3;-2.62
86;850.109;52767.3;-2.60
87;860.109;52747.3;-2.64
88;870.109;52747.3;-2.64
89;880.109;52747.3;-2.64
90;890.109;52727.3;-2.68
91;900.109;52747.3;-2.64
92;910.109;52727.3;-2.68
93;920.125;52727.3;-2.68
94;930.14;52717.4;-2.69
95;940.14;52717.4;-2.69
96;950.14;52737.3;-2.66
97;960.14;52697.4;-2.73
