sep=;
"Name:";"OV1 DOM HL LED HIGH (STD ASSY-LED) LH #1 1min COLOR 2025-03-31"
"Number:";""
"Report:";"JO WON JIN"
"Test no.:";""
"Lamp type:";"LED"
"Lamp no.:";"PRODUCT"
"Lamp flux:";"0 lm";"Operator:";"SL Corp.(LMT #01 GO H-1300)"
"Voltage:";"13.2116 V";"Date:";"2025-03-31 ¿ÀÈÄ 8:11:50"
"Current:";"2.16438 A";"File:";"OV1 DOM HL LED HIGH (STD ASSY-LED) LH #1 1min COLOR 2025-03-31"

"Functions";"H[¡Æ]";"V[¡Æ]";"x";"y";"Tc";"N.O.K.";"EMin [lx]";"Hmin [¡Æ]";"Vmin [¡Æ]";"EMax [lx]";"Hmax [¡Æ]";"Vmax [¡Æ]"
"H - V";"0";"0";"0.3249";"0.3430";"5836";"OK";"73.277";"";"";"73.277";"";""
"H - 5L";"-5";"0";"0.3254";"0.3429";"5813";"OK";"19.674";"";"";"19.674";"";""
"H - 2.5L";"-2.5";"0";"0.3248";"0.3423";"5842";"OK";"30.820";"";"";"30.820";"";""
"H - 2.5R";"2.5";"0";"0.3242";"0.3441";"5865";"OK";"72.336";"";"";"72.336";"";""
"H - 5R";"5";"0";"0.3235";"0.3469";"5890";"OK";"27.515";"";"";"27.515";"";""
